UPC,store_id,2023/1,2023/2,2023/3,2023/4,2023/5,2023/6,2023/7,2023/8,2023/9,2022/1,2022/2,2022/3,2022/4,2022/5,2022/6,2022/7,2022/8,2022/9,2022/10,2022/11,2022/12
670000067908,320,,15,,,,,,,,,,,,,,,10,,,,
670000067908,321,,,,,,,2,,2,,,,,10,,,3,,,2,
670000067908,322,,,2,,,,,,,,,,,,,,,,,2,
670000067908,323,,,,,,,2,,,,,2,,,15,,,,,,4
670000067908,324,,,2,,,,,,,,,,10,,,,,,,,
670000067908,325,,5,,4,,,,5,,,,,2,3,,2,,3,,,5
670000067908,326,6,2,,,,,,3,,,,,,,3,,,3,5,,
670000067908,327,,,3,,,,,3,,,,,,,,,,,,,
670000067908,328,,10,,30,,,,,,,,,,,15,,,,,10,
670000067908,329,10,,,,,5,15,,,10,5,,5,5,,,,,,5,
670000067908,330,14,9,7,,,,,5,,,4,6,15,9,1,10,10,4,5,10,3
670000067908,331,10,,,20,,,,20,,10,10,,10,10,,,,,10,,
670000067908,332,,,,,,6,,,3,1,,,,,,,,2,,,
670000067908,333,10,,20,10,,,,,20,,,10,40,,,,10,,,10,
670000067908,334,14,6,30,,,,,,,,6,,11,11,9,,,,8,16,
670000067908,335,,5,,,,,3,,,,2,,5,,,,,,5,,
670000067908,336,10,20,10,80,,,,,,14,3,5,20,15,40,,,,15,3,10
670000067908,337,,5,,20,,,,,8,8,,,,,30,,,,,,
670000067908,338,,10,10,60,,,,0,,,,,10,,20,,,,,,
670000067908,339,3,4,,1,7,,4,,4,2,,3,6,,,,3,,,3,
670000067908,340,10,,20,10,,10,,10,,,10,10,10,,20,,,,,10,
670000067908,341,,,3,,,,,,,,1,,1,1,,2,1,,2,,1
670000067908,342,,,,,,,,,,,,,,,,,,,4,,
670000067908,343,,10,,,,,,,20,,,,,,,,,,,,
670000067908,344,20,40,,60,,,,,10,10,10,15,40,,40,40,,,,20,
670000067908,345,1,3,2,,6,2,,,,,,,,2,7,3,3,,6,,
670000067908,346,,,3,2,,,,3,,,,,6,,,,,2,,3,
670000067908,347,,,,,,,,6,,,,,,5,,5,,,5,,
670000067908,348,2,,,,3,,,2,3,,2,,1,,3,5,,2,,,
670000067908,349,10,28,10,60,10,10,,10,,,10,,36,14,40,35,10,,,4,8
670000067908,350,1,,,,,,,,,,,3,,,2,,,,2,,
670000067908,351,1,1,,10,,,,,,,1,,2,,6,,,,,,1
670000067908,352,,,10,10,10,10,,,,20,20,10,20,10,20,,10,15,20,30,20
670000067908,353,3,,2,,,3,,,4,1,,2,2,5,2,,2,,2,1,
670000067908,354,,5,,,,5,,10,,,,,2,,5,,,5,5,,
670000067908,355,,,,,,2,,,2,,,,,,,,,,,,
670000067908,356,,,,,,,,,10,,,,,,,,,,,,
670000067908,357,2,,2,10,,,,,,4,,5,,,3,10,6,,,,3
670000067908,358,10,40,100,100,,,,,,,20,5,40,60,,100,,,,,
670000067908,359,10,10,,10,,,,10,,,,,20,,,,,10,,,
670000067908,360,2,,5,,,,1,,,,,,1,,,,3,,2,,
670000067908,361,40,20,152,110,,,20,20,,,20,40,80,80,50,80,,10,40,50,20
670000067908,362,,10,30,,,20,,10,10,,10,10,20,20,10,20,10,,10,10,10
670000067908,363,,,,,,,,,,,,3,,4,4,,10,,,,
670000067908,364,10,,,,,5,,,,,3,5,5,10,,,10,,,5,5
670000067908,365,,,10,,,,,,,6,6,,15,10,40,,,,,,
670000067908,366,,,5,30,,,,,,,,8,10,20,,,,,,,6
670000067908,367,10,,5,10,10,5,5,5,,,,4,10,10,10,,10,10,,,15
670000067908,368,,,3,1,3,,,,2,,,1,,,5,,,,,,
670000067908,369,,,,4,,,,,,,,,,,,,,,,,
670000067908,370,,,,,,,,,,10,,,10,,,,,,,,
670000067908,371,,,10,,,,,,,,,,3,5,5,2,,,5,,
670000067908,372,5,10,,10,13,,,,,,,,,5,,5,,2,8,,
670000067908,373,,,,10,,,,,,10,,,10,,,,,,,,10
670000067908,375,,,10,25,,,,,,,,,10,10,5,,5,10,10,,
670000067908,376,6,,5,,,,,3,,3,,3,,,3,,,3,,2,4
670000067908,377,5,5,,10,,,10,,0,,,5,10,,,,,,,,
670000067908,378,,,,10,,,,,,10,,,8,3,,,,,,,
670000067908,379,,,,15,,,,,,,,,10,,5,,,,,,
670000067908,381,5,,5,,,,,,,,,,5,,,,10,,,,
670000067908,382,5,,12,8,,,,,,,,,,10,,,,,,,4
670000067908,383,,,,,2,,1,,,,3,,,,,,,,1,,
670000067908,384,,,8,5,,,,,,13,,,6,,12,,,,,4,
670000067908,385,,10,,10,,,,4,6,,5,8,8,,13,,,10,5,,7
670000067908,387,7,,,,,4,,4,,4,,,2,9,,1,2,4,,7,
670000067908,388,3,,,2,,1,,3,2,2,,,2,,1,4,,,,,4
670000067908,389,10,3,,,12,,,,,10,,,10,,10,,,,5,,
670000067908,390,,10,,,,10,,10,,,,,,,,10,,,10,,
670000067908,391,,5,,10,,,4,,,,,,10,,10,5,,,6,,
670000067908,392,3,2,,7,,,3,4,,3,,,,,,,,,,,
670000067908,393,,,,9,,5,2,,4,,,,9,,,,,,,2,
670000067908,394,,,,20,,,,,,,,,,20,,,,,,,
670000067908,395,5,11,,,2,,11,10,,2,,2,9,,,,6,4,4,,3
670000067908,396,,10,18,5,,,,,5,10,,,15,10,15,,,,,,
670000067908,397,3,,10,4,,,,,,,5,,10,,,,,3,,,5
670000067908,398,3,,9,5,,8,,8,3,2,,1,5,,9,,3,,,4,2
670000067908,399,,,7,15,,,,,,2,5,,,7,3,2,,,2,4,4
670000067908,400,,,,,,,,,,,,5,5,5,10,,,,,,
670000067908,401,20,30,20,40,30,30,10,40,40,20,10,20,70,30,50,30,30,20,10,40,20
670000067908,402,10,10,10,180,,,,,10,,,15,80,3,,23,,,30,15,16
670000067908,404,3,,,5,,3,2,,,1,1,,,,,,,1,,,
670000067908,405,,,4,10,,,4,,4,2,2,5,5,3,10,,,,6,1,
670000067908,406,,30,80,40,,,,,,,10,5,50,65,70,30,,,,,
670000067908,407,,9,,17,,7,3,5,6,3,,3,13,10,13,5,,5,,2,2
670000067908,408,5,,1,4,,3,2,,9,,6,1,1,5,9,7,,4,4,7,
670000067908,409,,,8,15,,,,10,,,,2,10,,,,8,,,,10
670000067908,410,,,10,,,8,,3,2,,,,10,7,,,4,,,4,7
670000067908,411,,10,,,,,,,,,,,10,,,,,,,,
670000067908,412,,10,230,,,,,,,30,20,20,40,110,,90,,,,,
670000067908,413,,,,8,,,,,,,,,8,,38,,,,,,
670000067908,414,,,8,,,5,5,10,0,,2,,10,5,7,5,5,,10,,5
670000067908,415,20,50,20,50,,40,20,20,30,40,20,10,50,40,50,,,20,60,,20
670000067908,416,,,60,690,-290,,,,,,,45,30,40,40,200,,,,10,80
670000067908,417,,,,10,,,,,,,,5,,,,,,5,,,
670000067908,418,40,30,190,,20,,10,10,10,20,20,20,120,60,,20,,20,30,10,30
670000067908,419,,,,10,,,,,,,10,,,,,,,,,,
670000067908,420,,,1,,2,,3,,,,,,,1,4,,,,,,2
670000067908,421,,,,,5,,,,,,,,,,,,,,,,
670000067908,422,,15,,10,5,,10,5,,7,10,,15,,20,,20,,,,10
670000067908,423,,,6,,,,,,,3,,,,,,3,,,,,
670000067908,424,1,,,10,,,,,,1,,1,1,1,2,4,,3,,6,2
670000067908,425,3,10,11,15,,,,,,,2,15,10,14,10,,,,5,5,2
670000067908,426,,,,50,,,,,,,,4,28,,60,,,,,,
670000067908,427,15,,10,10,,,10,,,,10,,10,,20,,,,,,
670000067908,428,,40,,60,30,,,,,,,,40,,,,,20,,20,
670000067908,429,,200,,200,,,,,,,30,,100,200,100,,,,,,
670000067908,430,,20,15,78,,,10,10,,10,20,10,30,23,35,,,,10,18,
670000067908,431,,,,140,,,,,,,,,,,100,,,,,,
670000067908,432,5,4,8,18,,,,,,,,,,10,5,,,7,,,
670000067908,433,,,,,4,,,,2,,1,,,,1,1,,2,,,
670000067908,435,10,,20,10,,,,20,,,,,10,,30,,,10,,,10
670000067908,436,,5,,5,,,,5,,,2,,5,,5,,,,,,
670000067908,437,1,,,,,,,1,,1,,,,,,,,,,,
670000067908,438,,5,10,,,10,,10,,,5,,5,5,10,,,5,,,10
670000067908,440,1,2,2,20,2,,,2,10,1,3,5,8,5,13,,2,7,,,1
670000067908,441,3,,,,6,,5,,,,,,10,,,,,,,,
670000067908,442,7,,20,,,20,,20,,,,,20,,20,,,,,,
670000067908,443,,,,10,6,,,,,,,,7,,,,,,,,
670000067908,444,,5,,20,,,,,10,,,20,10,10,10,,,,,,
670000067908,445,10,,6,12,,,,10,,,,20,,,,10,20,,11,,
670000067908,446,,,,5,,,2,,,,,,5,,,,,4,,,
670000067908,447,2,,,10,,,,,,,,,2,,,,,,,,
670000067908,448,,,5,5,,,,,,5,,5,5,,5,,,,,,
670000067908,450,,,6,,10,,,,,,4,,,,8,,,,,,4
670000067908,451,3,3,,2,,10,,2,,,,5,3,2,4,,2,10,,,
670000067908,452,4,,5,10,,6,,,6,,7,3,7,,5,,7,,5,,5
670000067908,456,,,,,,,,2,,,,,,,,,,,,,
670000067908,457,,,2,,,,3,,,,,,,,,,,,,,
670000067908,458,,20,,20,20,0,,,,,,20,,,,20,,,,,
670000067908,459,,,,,,,,,,,,,,,,,,8,,,
670000067908,460,,10,,10,13,0,5,,5,10,,5,10,10,20,,5,,,5,10
670000067908,462,,,,10,,,,,,,,,5,,,10,,,,,4
670000067908,463,10,,20,50,,,,,,,,,10,10,30,,,,,,10
670000067908,464,,,,,,,,,,,,,,,,,1,,,,
670000067908,465,,,,,,,,,,5,,,9,,,,,10,,,3
670000067908,466,,5,5,8,,,,,,,7,,2,,10,,,,,,
670000067908,467,,,5,,,,,5,,,,5,,,,,,,,,
670000067908,468,,12,,,6,2,,10,,5,,3,,10,15,,,,,8,
670000067908,469,,,,,,,4,,,,,,4,,10,,,,,,
670000067908,470,10,10,25,5,,,,,10,,,,,20,5,,,,,10,
670000067908,471,,,,,2,,,,,,,,,,,,,,,,
670000067908,473,,,,5,,,,5,,,5,,,10,7,,,,,4,
670000067908,474,2,,5,,10,,,,10,,,,,,10,,,,,,
670000067908,475,3,,10,35,,,,,,4,,,10,10,10,,,,6,,6
670000067908,476,4,,,,,,,,,4,,3,,3,4,1,,,4,,
670000067908,477,,,,10,,,,,,3,1,,5,,15,,,,,,
670000067908,478,8,,20,,13,3,8,7,,,5,4,5,4,8,,13,,14,,7
670000067908,479,5,50,50,,,,,,,5,3,3,5,5,20,,,6,3,,4
670000067908,480,,,,15,,,,,10,,,,8,,8,,,,6,,
670000067908,481,,,,,,,2,,,,,,,,,,,,1,2,
670000067908,482,40,27,46,33,10,19,14,13,14,12,24,26,24,24,24,17,18,18,17,13,13
670000067908,483,,,10,,,10,,,,,,10,10,,,10,,10,,,
670000067908,484,,30,,,,,,,,,10,,20,,,,,,10,,
670000067908,485,,2,,5,,,,,,,,,,5,2,,,,,,
670000067908,486,,,10,,5,15,,,10,,,,15,5,5,5,5,5,,20,
670000067908,487,,,3,,,,,1,,,,,8,,,,,,2,3,
670000067908,489,,,10,20,,,,,0,10,,,18,20,,,,,10,,
670000067908,490,,,,,,,,12,,,,,3,,2,,,,,,
670000067908,491,,10,,50,,,,10,5,5,5,8,15,25,,2,10,15,-1,5,10
670000067908,492,,,,,,,,10,,10,,,,23,,,10,,,,10
670000067908,493,,,,,,,,10,,,,,,15,45,5,,,20,,
670000067908,494,,,,,3,,,,,2,,,,,,4,,,,,
670000067908,495,,,,,,,,,,,,,,,,,,2,,,
670000067908,497,,10,,6,,,,,,2,,,10,,,,,2,,,
670000067908,498,2,,5,1,,,,,,,,,,,,,,,,,
670000067908,500,,,10,,,,,,,1,,,,,,,4,,,,3
670000067908,501,,,,,,5,,,,,,2,,7,1,,2,,,,
670000067908,502,,5,,5,,,,,,,,,10,5,,,,,,,
670000067908,503,,,,,,,,,,7,14,11,22,8,,,,,,,
670000067908,504,10,,40,20,,,,,,,,,,,,,,,,,
670000067908,505,4,2,3,8,3,11,3,5,,7,2,4,5,5,3,4,,3,1,3,5
670000067908,506,,,,,,10,,,0,,,,,10,,,,,10,,
670000067908,507,1,,10,8,9,1,4,4,6,3,4,3,5,12,2,7,3,4,3,7,
670000067908,508,20,90,95,210,,10,30,,30,30,60,10,140,40,40,130,20,30,70,40,30
670000067908,509,,,5,15,,,,,,,,2,7,,,,,5,,,
670000067908,510,,1,,,,,,,3,,,,2,,,1,,,,,
670000067908,511,,,,,,,,,,,,,,10,,15,,,,,
670000067908,512,,,,,,,,,,,,,,,,3,,,,,
670000067908,513,10,5,,20,,,,10,,,,,,10,5,,,,10,,
670000067908,514,,,,,2,,,,,10,,,,5,,,10,,,,
670000067908,515,,,,,,,3,,3,10,,,,,,,,5,5,,
670000067908,516,,6,,10,,,,,,,,5,,15,,10,,,,,
670000067908,517,3,3,6,,4,3,,,6,,,,2,3,,,,3,,,
670000067908,518,,,,,,,,,,,,4,,,,,,,,,
670000067908,519,20,,10,30,,,15,,10,,15,20,20,20,,20,10,10,10,20,
670000067908,520,,,,2,,,,,,,,,,,,,,,1,,
670000067908,521,14,14,21,47,,,18,15,,26,10,3,45,8,26,29,15,5,23,9,23
670000067908,522,,,,,,,,,,5,,,,4,6,,,,3,,
670000067908,523,,10,,17,,,,,,,,,9,,10,,,,,,
670000067908,524,4,,8,20,0,,,4,,,2,2,10,,9,,4,8,4,,4
670000067908,525,,6,,15,,,,,,4,9,,3,4,6,3,,,5,2,3
670000067908,526,,2,,,1,,,27,,,,2,2,2,,2,,,,,
670000067908,527,,,,6,,,,,,2,,,5,2,,,2,1,5,,4
670000067908,528,,10,20,20,,,,,,,,5,10,10,10,,,,,10,
670000067908,529,,7,,9,,,,,7,3,,2,12,10,,,,,,10,
670000067908,530,3,5,14,42,,,,,,2,4,1,10,20,,,10,,3,1,6
670000067908,531,5,,,,,,3,1,,,,,,,,,,,,,
670000067908,532,7,,10,30,,,,,,,,,,10,15,,,10,5,5,3
670000067908,533,10,,,15,10,,5,10,10,10,5,10,25,15,5,10,,15,15,10,15
670000067908,534,61,73,89,474,,,,40,110,36,68,82,106,117,173,139,,67,89,66,105
670000067908,535,,9,6,9,21,7,5,20,10,,12,8,26,8,13,28,,5,8,20,14
670000067908,536,2,2,,2,,5,5,,,,,6,,3,7,,2,,3,,
670000067908,537,,,,14,,12,,18,,10,,,,,3,5,,5,,,14
670000067908,538,,1,,4,6,,,,,4,,,,4,,,,5,,2,
670000067908,539,,,,,,20,,,,,,,10,15,,,,20,,,
670000067908,540,,20,40,30,,,,20,30,100,50,25,100,120,40,120,,110,,10,
670000067908,541,,6,,,5,,,,6,4,1,,4,,3,,3,,,1,
670000067908,542,10,,15,,10,10,10,,20,,,,10,,20,,,,10,,
670000067908,543,,30,,,,,,,,,10,,,,20,,,,,,
670000067908,544,,,,,,2,10,,5,,5,10,8,,10,40,2,,,,3
670000067908,545,,5,,10,,,10,,5,5,,,5,15,5,,,,5,5,5
670000067908,546,4,6,7,9,5,,5,3,3,3,3,2,5,12,15,,4,12,,2,
670000067908,547,,,5,,4,,2,4,3,,,3,,8,,5,2,5,4,,
670000067908,548,,10,,50,,,,,,,,,10,20,10,,30,,10,20,
670000067908,549,,,10,,,,10,,,,10,10,,,,10,,,10,10,
670000067908,550,20,,,10,10,,,,20,,15,,,10,15,,,,,,
670000067908,551,,,,5,,5,,,,,,,,7,,,,,,,
670000067908,552,,5,,10,,,,,20,,,2,,5,10,,,,,,
670000067908,553,10,,10,10,5,10,10,15,,,5,15,15,10,25,,15,,10,,5
670000067908,554,3,,5,10,4,6,,,5,,5,5,,,10,,,3,6,2,5
670000067908,555,10,,20,,,10,,,,,,,20,,,20,,,,10,
670000067908,556,,10,,,,,,,,,,,10,,,10,,,10,,10
670000067908,557,5,,,,,,10,,,5,,,,5,,,,5,3,,
670000067908,558,5,,3,9,,,9,,,5,,4,8,5,3,,,,,,
670000067908,559,5,,15,41,,20,10,5,,,,,,2,30,,10,,,,
670000067908,560,3,,,,,,1,,,,,,,2,3,,,,,1,2
670000067908,561,,10,5,,,5,10,,5,,,,6,,,,10,,,,2
670000067908,563,4,6,8,10,1,,9,6,,2,,1,9,2,,1,2,2,2,1,3
670000067908,564,,10,5,,15,,,10,,,,,5,,15,,,10,10,,
670000067908,565,,,,15,,,,0,,,,,10,,,,,,,10,
670000067908,566,,20,120,130,,,,,,,,,,20,40,20,,,,,
670000067908,568,5,,5,,3,4,4,,2,2,1,3,,,3,,2,3,3,3,
670000067908,569,12,,,11,,,,1,1,1,,4,6,4,1,3,,4,4,2,1
670000067908,570,,,,10,,,,,,,,,10,,20,,,,,,
670000067908,571,,,3,,1,3,2,2,,1,2,,1,,2,,3,1,2,,2
670000067908,572,3,,7,,4,,,,3,,,2,4,8,,3,,,,,
670000067908,573,,,,,,,,,1,,,,,,,,,,,10,
670000067908,574,,,10,,,10,,,,20,,,30,,10,10,,30,,30,
670000067908,575,,,7,,,,,,,,,,3,,,,5,,,,
670000067908,576,,5,5,6,,,,,,3,2,1,16,5,4,,,1,10,,
670000067908,577,,20,,10,,,,,8,,,,25,,15,,,5,8,,
670000067908,578,5,,,4,,3,5,5,,5,,,,,5,,2,,,,2
670000067908,580,,,,,,2,,,,,,,,10,,,,,,,
670000067908,581,,,,,,,,1,,,1,,,,,,,,,,
670000067908,582,,,2,,,,,,,,,,,2,,4,,,,3,
670000067908,583,,,,13,,,,5,,,,,,,,,,7,,,
670000067908,584,,,15,20,,5,,2,,,,,8,13,,,,,6,,6
670000067908,586,,,2,,,,,,,,,,,,,,,,,,3
670000067908,588,,15,,25,,,2,2,5,,5,20,5,5,15,10,,5,10,,
670000067908,589,3,,,4,,,,,,,,,2,,,7,,,3,,3
670000067908,590,,5,,4,1,,2,6,,,7,,,,,,5,,5,,5
670000067908,591,,,,3,,3,2,,,1,,,,2,2,1,,,,,2
670000067908,592,,,1,3,,2,1,,,,,,,1,,,,,1,,
670000067908,593,,,,,8,,,,,,,,,,,3,,,,5,
670000067908,594,,,5,,,,,,10,,10,,5,,12,,,,,,4
670000067908,595,,,4,8,,10,,,4,,,27,10,13,2,,,,,,
670000067908,596,,,10,25,,,,,,,,,,10,,,,,,10,
670000067908,597,2,,2,10,,,,,,1,,3,,4,2,1,,,,2,
670000067908,598,,10,,,,,10,,,,,,,20,-10,,,,,,
670000067908,599,,5,,,,,,,,,,,,,,,,5,,,
670000067908,600,1,4,9,,,,,,,,,3,,,,2,,5,,,
670000067908,601,,,,5,,,,,,,,,,,,,,,10,,
670000067908,602,,,,3,,,,,,,,,,,,,,,,,2
670000067908,603,,,3,,,,,,,,,,,,,,,,,,
670000067908,604,,10,,,5,,,,,,,,10,,5,,,,,,
670000067908,605,,,,,,2,,,,,,3,5,5,,,,,,,
670000067908,606,,,,,,,,,,,,,,,,2,,,0,,
670000067908,607,8,3,3,15,,,7,7,,5,8,5,13,8,10,,11,,5,7,5
670000067908,608,,,,,,,,,,,,,,,,,,,2,,
670000067908,610,,,15,,15,,,10,,,,,15,,2,,5,,5,6,
670000067908,611,2,2,4,,,5,,,9,,3,,2,2,,,,,,,
670000067908,612,,2,,,,2,,,,,,,10,,,,,,,,
670000067908,613,1,,,,,,,,,,,2,,,4,,,,,,
670000067908,614,,10,8,,,,,10,,,10,,10,,,,,,,5,2
670000067908,615,7,,,10,,8,6,,,,10,5,,,,,6,,7,,8
670000067908,616,5,,10,10,,,,,,,10,,,,9,,,,,9,
670000067908,617,1,,1,,1,,,,,,,,1,,1,,,,,,1
670000067908,618,5,,12,20,,5,,8,2,,,,30,,20,,,,,5,
670000067908,619,,,6,10,,10,,,5,5,,5,5,5,10,,,,,5,5
670000067908,620,,,,,,,,,1,2,,,,2,,,,,2,,
670000067908,622,,,3,10,,,,,,,,,5,,5,,,,2,,2
670000067908,623,3,7,5,15,,,,0,,,,,10,,,,,,,,
670000067908,624,1,2,2,2,,,2,,,,,,3,3,,,,2,,,
670000067908,625,10,10,30,50,,,,0,20,20,10,,30,10,80,20,,,,,20
670000067908,628,,3,,,,,,,,,,1,,,3,,,,,,
670000067908,629,6,3,7,4,,3,5,3,5,2,,,,2,4,3,2,3,3,,4
670000067908,630,,10,,,,,7,,,,,,,,,,,,,,
670000067908,631,,15,,,,,,10,,,,,,,,,,,,,
670000067908,632,3,,,4,,,,,,,1,,2,,2,2,,,2,,
670000067908,633,,3,9,12,2,12,,,5,4,83,155,140,5,222,102,9,,6,55,3
670000067908,634,,3,15,,,,5,,,,,,6,9,5,,,10,,4,5
670000067908,635,,,5,,,,,,,,,,,,,,,2,,,
670000067908,636,,10,7,15,,20,,20,30,,6,8,10,5,8,5,3,,5,5,6
670000067908,637,,,,,,,,,,,,,,,1,,,,,,
670000067908,638,,,5,,,,,,4,,,,,,,,,,,,
670000067908,640,,8,,15,,,,,10,,10,,,10,,10,,,,10,
670000067908,641,13,,,,,,,15,,,,,10,10,,,,,10,,
670000067908,642,,,,,,,,,,,,1,,,4,,,,,,
670000067908,643,3,,,,,,,,,,,,,,,2,5,5,,3,
670000067908,644,,2,,3,,4,,2,,,1,1,,,1,,,3,3,2,
670000067908,645,,,,,,,,,,,,2,,,,,,,,,
670000067908,646,20,,,40,,,,20,,10,,10,10,10,,,10,10,,10,
670000067908,647,10,,10,5,,10,,10,,2,7,,5,10,10,,,5,15,,
670000067908,649,,3,,,,,,,,,,,3,,2,,3,,3,,3
670000067908,650,5,,4,7,,7,2,,3,,,,5,4,,,6,,6,,7
670000067908,651,4,2,6,,,3,,2,1,2,,1,3,,,,2,3,3,2,4
670000067908,652,1,10,,5,,,,3,5,3,3,,3,2,9,,,,,2,
670000067908,653,4,,,,,,,5,,,,,,,,2,,,,,
670000067908,654,,,2,,,,2,1,,,,,,,,,,,,,1
670000067908,655,,20,,,,,10,,,,10,10,10,,20,10,,,10,,10
670000067908,657,,10,,25,4,,,,,,,,6,6,,,,,,,
670000067908,658,7,15,,7,,8,,7,6,8,4,5,4,11,10,,,6,4,6,
670000067908,659,20,,,10,,10,,10,,10,,,12,,10,,,10,10,,
670000067908,660,3,10,,15,,,,,,,7,,9,,5,,,,,5,2
670000067908,661,,,,20,,,,,,10,,,,10,10,,,10,,,20
670000067908,662,1,,,,,,,,,,4,,5,,,,,,,,
670000067908,663,,,,10,,,,,,,,,,5,,,,,5,,
670000067908,664,,,10,,,,,,,,,,,5,,,,,,,
670000067908,666,,,,,,3,,1,,,,,,,,,1,,,1,3
670000067908,667,9,,,11,,,,,,2,,,8,,,,10,,,,
670000067908,668,,20,10,40,,,,,10,20,,,10,20,,,,,,,30
670000067908,669,,,10,10,,,15,,,,,,10,,10,,,5,10,,
670000067908,670,,,,40,,,,,,,7,14,21,19,50,40,,,,,
670000067908,672,,,5,2,,,,,,,,,,5,,,,,,,
670000067908,673,,,10,20,20,0,,,,,,,,,,,,,,,
670000067908,676,10,20,10,75,,,,0,,5,,,8,5,20,,20,15,20,10,20
670000067908,677,3,3,,10,,,,,,,,3,,,3,,,,,3,
670000067908,678,,,12,4,,,2,,,,,8,15,,,3,,,,,
670000067908,679,5,,1,,2,5,,,,,3,1,,,,2,,,5,,
670000067908,680,10,,,,,,,,,10,,10,10,,10,10,,,,,
670000067908,681,,,15,20,,,,,,20,,,20,,,20,,,,,5
670000067908,682,,9,,8,,,,,,,,,,,,,,,,5,
670000067908,683,,,,,2,,,,1,,,,,,,,,,,,
670000067908,684,,,,,,,,,6,4,3,,,3,,,,,,,
670000067908,685,,,,,,,,,,,,1,,1,,,,1,,1,
670000067908,686,,,5,,,,2,,3,,,,,,,,,,,,
670000067908,687,3,5,,,,,,2,,,,,,5,2,,,,,,
670000067908,688,,,,480,,,,,0,,10,,40,10,120,30,,,,,
670000067908,689,,10,20,10,,,,,,,,,10,,30,,,,,,
670000067908,690,5,,,,,,,3,,,,,,,5,,5,,,,
670000067908,691,2,4,,5,,,,,,,,,8,,,,2,,,,
670000067908,692,3,,5,3,8,,,2,,,,,2,1,,2,,2,,,
670000067908,693,,,,,,,,,,,,,2,,,,,,,,
670000067908,694,,,,,,,,6,,,5,,,,,,,,,,
670000067908,695,,10,,10,,,,,,,,,10,,12,,,,,,
670000067908,696,2,5,5,10,,,,20,,,,,,,,,,,,3,
670000067908,697,,20,,145,,,,,,30,20,10,,20,,70,,,10,,
670000067908,699,,,,15,,,,,,,,,,,5,,,,,,
670000067908,700,,,,,,,,,,,,,,,,,2,,,,
670000067908,701,12,5,,3,,5,10,,,,10,,10,,4,,15,,,,
670000067908,702,,,2,,,,4,,,,,,,,,2,,,3,,
670000067908,703,,10,,,,,,2,,,,,,,,,,,,,
670000067908,704,,,12,4,6,,,,,,,3,7,,,,,5,,,9
670000067908,705,4,11,,,,,,,,,2,,,6,,2,2,1,,4,
670000067908,706,,,,20,15,,,,,,,,,,10,,,10,,,
670000067908,707,,,,,,,,,,3,,,,,1,,,,,,
670000067908,708,2,,5,13,,,,5,,3,,2,10,10,15,,,7,,3,
670000067908,709,2,,20,,20,,,,,,6,,,20,5,,3,,,10,
670000067908,710,,,,5,,2,,6,,,1,,3,,,,2,,,2,2
670000067908,711,,10,,5,,,20,,,,,,,,,,,6,3,-3,
670000067908,712,,,,,,,,,,,,,5,,,,,,5,,
670000067908,713,,,3,,,,,1,,,,1,,,,4,,,,,
670000067908,715,,12,,,,,,,,,,,,,,,,,,,
670000067908,716,,6,,,,,,,,,,,,,10,,,,,6,
670000067908,717,,8,,,,,,,,,13,,,,,,,,,,2
670000067908,719,,5,,,,,,,4,,,,10,,,,,,,,
670000067908,720,,,,,,,,,1,,,,,,,,,,,,
670000067908,722,10,,30,20,,,,,10,,10,,20,10,20,,,,,,
670000067908,723,,,,,,,6,,5,,,5,,,,,,4,,,
670000067908,725,4,,,,,,,,,,5,,,,,,,2,2,,
670000067908,726,,,1,4,,,,,5,,,3,,5,,,,,,3,1
670000067908,727,,,,,,,4,,,,,,,,,,,,,2,
670000067908,728,,,,5,,,,,,,,,,,,,,,,,
670000067908,729,,10,,,,,,10,,,,,10,,,7,6,,,7,7
670000067908,730,,6,,,,,,2,,2,,,5,,12,,,,,,
670000067908,731,10,,,,10,,,,10,,,,10,,,,10,,,,
670000067908,732,,,,2,,,1,,,,,2,4,2,3,6,,3,,1,1
670000067908,733,,,,4,,,,,,,,,,,,,,,,,
670000067908,734,,2,,,5,,,,,,,,,8,,,,,,,
670000067908,735,1,4,5,15,,,,,2,5,0,,,8,7,,,7,2,,2
670000067908,737,14,17,20,23,5,,,,,,,,,6,,15,22,3,3,2,10
670000067908,739,,,10,20,,,,,,3,,2,7,2,20,,,,10,,
670000067908,740,40,,,10,20,,,,,20,,10,10,,,,,10,,,10
670000067908,741,,4,,,,5,,,,0,,,,,,,,1,,,2
670000067908,742,,,,1400,,,,,,,,,500,300,,600,,,,,800
670000067908,743,,,200,600,,,,,,,,,,500,200,1000,,,,,
670000067908,744,,,1,,,,,2,,,,,,2,,3,,,,,
670000067908,745,40,200,100,400,,,,,0,,,70,400,,200,300,,,,,
670000067908,746,2,,10,,12,,,,,,,,,,,,,,,3,
670000067908,747,,,,100,,,,,,,50,20,100,100,,150,,,,,
670000067908,748,,,8,-8,,,,,,,8,,,,,,,,,,
670000067908,749,30,100,,600,,,,,,,,,200,,200,100,,,,,
670000067908,750,,,5,10,,5,,10,,,,,,,10,,,3,,3,
670000067908,752,,5,3,11,6,,,,,,,,4,13,,5,,,5,5,6
670000067908,753,1,2,,2,1,5,,,,,,1,,,,,,,1,,
670000067908,754,,,,,,,,,,,,,,10,20,,,,,,
670000067908,755,,5,,,,,,,,,,,10,,5,,,,2,,
670000067908,756,,0,10,25,,3,,,,,,,10,8,,5,,4,6,,5
